,state_ansi,week_ending,begin_code,county_code,county_name,end_code,Value,asd_code,country_name,state_fips_code,location_desc,reference_period_desc,state_alpha,county_ansi,domain_desc,util_practice_desc,congr_district_code,freq_desc,unit_desc,year,region_desc,group_desc,commodity_desc,CV (%),domaincat_desc,short_desc,statisticcat_desc,source_desc,zip_5,class_desc,watershed_code,agg_level_desc,watershed_desc,country_code,state_name,load_time,asd_desc,prodn_practice_desc,sector_desc
566,34,,00,,,00,4,,UNITED STATES,34,NEW JERSEY,YEAR,NJ,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,45.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,NEW JERSEY,2016-01-31 00:00:00.000,,ORGANIC,CROPS
567,35,,00,,,00,                 (D),,UNITED STATES,35,NEW MEXICO,YEAR,NM,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,NEW MEXICO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
568,36,,00,,,00,3,,UNITED STATES,36,NEW YORK,YEAR,NY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,35.3,ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,NEW YORK,2016-01-31 00:00:00.000,,ORGANIC,CROPS
569,37,,00,,,00,3,,UNITED STATES,37,NORTH CAROLINA,YEAR,NC,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,25.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,NORTH CAROLINA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
570,39,,00,,,00,                 (D),,UNITED STATES,39,OHIO,YEAR,OH,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,OHIO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
571,40,,00,,,00,2,,UNITED STATES,40,OKLAHOMA,YEAR,OK,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,43.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,OKLAHOMA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
572,41,,00,,,00,267,,UNITED STATES,41,OREGON,YEAR,OR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,27.2,ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,OREGON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
573,42,,00,,,00,                 (D),,UNITED STATES,42,PENNSYLVANIA,YEAR,PA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,PENNSYLVANIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
574,47,,00,,,00,                 (D),,UNITED STATES,47,TENNESSEE,YEAR,TN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,TENNESSEE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
575,49,,00,,,00,                 (D),,UNITED STATES,49,UTAH,YEAR,UT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,UTAH,2016-01-31 00:00:00.000,,ORGANIC,CROPS
576,51,,00,,,00,6,,UNITED STATES,51,VIRGINIA,YEAR,VA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,25.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,VIRGINIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
577,53,,00,,,00,75,,UNITED STATES,53,WASHINGTON,YEAR,WA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,20.4,ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,WASHINGTON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
578,54,,00,,,00,                 (D),,UNITED STATES,54,WEST VIRGINIA,YEAR,WV,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,BLACKBERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,INCL DEWBERRIES & MARIONBERRIES,00000000,STATE,,9000,WEST VIRGINIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
606,04,,00,,,00,322,,UNITED STATES,04,ARIZONA,YEAR,AZ,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,20.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ARIZONA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
607,05,,00,,,00,                 (D),,UNITED STATES,05,ARKANSAS,YEAR,AR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ARKANSAS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
608,06,,00,,,00,"6,935",,UNITED STATES,06,CALIFORNIA,YEAR,CA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,16.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,CALIFORNIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
609,08,,00,,,00,                 (D),,UNITED STATES,08,COLORADO,YEAR,CO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,COLORADO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
610,09,,00,,,00,                 (D),,UNITED STATES,09,CONNECTICUT,YEAR,CT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,CONNECTICUT,2016-01-31 00:00:00.000,,ORGANIC,CROPS
611,12,,00,,,00,1,,UNITED STATES,12,FLORIDA,YEAR,FL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,40.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,FLORIDA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
612,13,,00,,,00,2,,UNITED STATES,13,GEORGIA,YEAR,GA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,40.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,GEORGIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
613,15,,00,,,00,7,,UNITED STATES,15,HAWAII,YEAR,HI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,20.6,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,HAWAII,2016-01-31 00:00:00.000,,ORGANIC,CROPS
614,16,,00,,,00,2,,UNITED STATES,16,IDAHO,YEAR,ID,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,13.7,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,IDAHO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
615,17,,00,,,00,8,,UNITED STATES,17,ILLINOIS,YEAR,IL,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,27.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,ILLINOIS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
616,18,,00,,,00,                 (D),,UNITED STATES,18,INDIANA,YEAR,IN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,INDIANA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
617,19,,00,,,00,3,,UNITED STATES,19,IOWA,YEAR,IA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,27.5,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,IOWA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
618,21,,00,,,00,2,,UNITED STATES,21,KENTUCKY,YEAR,KY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,17.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,KENTUCKY,2016-01-31 00:00:00.000,,ORGANIC,CROPS
619,23,,00,,,00,10,,UNITED STATES,23,MAINE,YEAR,ME,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,12.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MAINE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
620,24,,00,,,00,                 (D),,UNITED STATES,24,MARYLAND,YEAR,MD,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MARYLAND,2016-01-31 00:00:00.000,,ORGANIC,CROPS
621,25,,00,,,00,8,,UNITED STATES,25,MASSACHUSETTS,YEAR,MA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,12.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MASSACHUSETTS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
622,26,,00,,,00,11,,UNITED STATES,26,MICHIGAN,YEAR,MI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,27.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MICHIGAN,2016-01-31 00:00:00.000,,ORGANIC,CROPS
623,27,,00,,,00,13,,UNITED STATES,27,MINNESOTA,YEAR,MN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,31.4,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MINNESOTA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
624,29,,00,,,00,2,,UNITED STATES,29,MISSOURI,YEAR,MO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,27.1,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MISSOURI,2016-01-31 00:00:00.000,,ORGANIC,CROPS
625,30,,00,,,00,1,,UNITED STATES,30,MONTANA,YEAR,MT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,48.3,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,MONTANA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
626,31,,00,,,00,                 (D),,UNITED STATES,31,NEBRASKA,YEAR,NE,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEBRASKA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
627,33,,00,,,00,                 (D),,UNITED STATES,33,NEW HAMPSHIRE,YEAR,NH,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW HAMPSHIRE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
628,34,,00,,,00,6,,UNITED STATES,34,NEW JERSEY,YEAR,NJ,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,12.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW JERSEY,2016-01-31 00:00:00.000,,ORGANIC,CROPS
629,35,,00,,,00,                 (D),,UNITED STATES,35,NEW MEXICO,YEAR,NM,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW MEXICO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
630,36,,00,,,00,14,,UNITED STATES,36,NEW YORK,YEAR,NY,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,24.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NEW YORK,2016-01-31 00:00:00.000,,ORGANIC,CROPS
631,37,,00,,,00,17,,UNITED STATES,37,NORTH CAROLINA,YEAR,NC,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,17.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,NORTH CAROLINA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
632,39,,00,,,00,5,,UNITED STATES,39,OHIO,YEAR,OH,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,16.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OHIO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
633,40,,00,,,00,                 (D),,UNITED STATES,40,OKLAHOMA,YEAR,OK,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OKLAHOMA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
634,41,,00,,,00,141,,UNITED STATES,41,OREGON,YEAR,OR,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,13.7,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,OREGON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
635,42,,00,,,00,43,,UNITED STATES,42,PENNSYLVANIA,YEAR,PA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,14.3,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,PENNSYLVANIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
636,44,,00,,,00,                 (D),,UNITED STATES,44,RHODE ISLAND,YEAR,RI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,RHODE ISLAND,2016-01-31 00:00:00.000,,ORGANIC,CROPS
637,45,,00,,,00,7,,UNITED STATES,45,SOUTH CAROLINA,YEAR,SC,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,40.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,SOUTH CAROLINA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
638,46,,00,,,00,                 (D),,UNITED STATES,46,SOUTH DAKOTA,YEAR,SD,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,SOUTH DAKOTA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
639,47,,00,,,00,4,,UNITED STATES,47,TENNESSEE,YEAR,TN,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,17.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,TENNESSEE,2016-01-31 00:00:00.000,,ORGANIC,CROPS
640,48,,00,,,00,17,,UNITED STATES,48,TEXAS,YEAR,TX,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,20.7,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,TEXAS,2016-01-31 00:00:00.000,,ORGANIC,CROPS
641,50,,00,,,00,9,,UNITED STATES,50,VERMONT,YEAR,VT,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,22.3,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,VERMONT,2016-01-31 00:00:00.000,,ORGANIC,CROPS
642,51,,00,,,00,10,,UNITED STATES,51,VIRGINIA,YEAR,VA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,17.9,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,VIRGINIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
643,53,,00,,,00,44,,UNITED STATES,53,WASHINGTON,YEAR,WA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,13.8,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WASHINGTON,2016-01-31 00:00:00.000,,ORGANIC,CROPS
644,54,,00,,,00,                 (D),,UNITED STATES,54,WEST VIRGINIA,YEAR,WV,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WEST VIRGINIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
645,55,,00,,,00,29,,UNITED STATES,55,WISCONSIN,YEAR,WI,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,VEGETABLES,BROCCOLI,13.4,ORGANIC STATUS: (NOP USDA CERTIFIED),"BROCCOLI, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,ALL CLASSES,00000000,STATE,,9000,WISCONSIN,2016-01-31 00:00:00.000,,ORGANIC,CROPS
686,06,,00,,,00,                 (D),,UNITED STATES,06,CALIFORNIA,YEAR,CA,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,CHERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"CHERRIES, SWEET, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,SWEET,00000000,STATE,,9000,CALIFORNIA,2016-01-31 00:00:00.000,,ORGANIC,CROPS
687,08,,00,,,00,23,,UNITED STATES,08,COLORADO,YEAR,CO,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,CHERRIES,30.4,ORGANIC STATUS: (NOP USDA CERTIFIED),"CHERRIES, SWEET, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,SWEET,00000000,STATE,,9000,COLORADO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
688,16,,00,,,00,                 (D),,UNITED STATES,16,IDAHO,YEAR,ID,,ORGANIC STATUS,ALL UTILIZATION PRACTICES,,ANNUAL,ACRES,2016,,FRUIT & TREE NUTS,CHERRIES,(D),ORGANIC STATUS: (NOP USDA CERTIFIED),"CHERRIES, SWEET, ORGANIC - ACRES HARVESTED",AREA HARVESTED,CENSUS,,SWEET,00000000,STATE,,9000,IDAHO,2016-01-31 00:00:00.000,,ORGANIC,CROPS
